ANO_CONCESSAO_BOLSA;NOME_IES_BOLSA;TIPO_BOLSA;MODALIDADE_ENSINO_BOLSA;NOME_CURSO_BOLSA;NOME_TURNO_CURSO_BOLSA;SEXO_BENEFICIARIO_BOLSA;RACA_BENEFICIARIO_BOLSA;DT_NASCIMENTO_BENEFICIARIO;BENEFICIARIO_DEFICIENTE_FISICO;SIGLA_UF_BENEFICIARIO_BOLSA;MUNICIPIO_BENEFICIARIO_BOLSA;IDADE
2018;CENTRO UNIVERSITÁRIO UNIHORIZONTES;BOLSA PARCIAL 50%;Presencial;Gestão De Segurança Privada;Noturno;M;Parda;1995-01-07;N;MG;BELO HORIZONTE;26
2018;CENTRO UNIVERSITÁRIO UNIHORIZONTES;BOLSA PARCIAL 50%;Presencial;Logística;Noturno;F;Preta;1995-05-13;N;MG;BETIM;25
2018;CENTRO UNIVERSITÁRIO UNIHORIZONTES;BOLSA PARCIAL 50%;Presencial;Logística;Noturno;M;Parda;1999-01-05;N;MG;BELO HORIZONTE;22
2018;CENTRO UNIVERSITÁRIO UNIHORIZONTES;BOLSA PARCIAL 50%;Presencial;Serviço Social;Matutino;F;Amarela;1997-07-14;N;MG;RIBEIRAO DAS NEVES;23
2018;CENTRO UNIVERSITÁRIO UNIHORIZONTES;BOLSA PARCIAL 50%;Presencial;Serviço Social;Noturno;F;Parda;1993-04-03;N;MG;BETIM;27
2018;CENTRO UNIVERSITÁRIO UNIHORIZONTES;BOLSA PARCIAL 50%;Presencial;Serviço Social;Noturno;F;Preta;1993-06-21;N;MG;BELO HORIZONTE;27
2018;CENTRO UNIVERSITÁRIO UNIHORIZONTES;BOLSA PARCIAL 50%;Presencial;Serviço Social;Noturno;F;Branca;1968-10-14;N;MG;BELO HORIZONTE;52
2018;CENTRO UNIVERSITÁRIO UNIHORIZONTES;BOLSA PARCIAL 50%;Presencial;Serviço Social;Noturno;M;Parda;1995-05-01;N;MG;BELO HORIZONTE;25
2018;FACULDADE PITÁGORAS DE MINAS GERAIS;BOLSA INTEGRAL;Presencial;Direito;Matutino;M;Parda;1997-08-22;N;MG;ITABIRA;23
2018;FACULDADE PITÁGORAS DE MINAS GERAIS;BOLSA INTEGRAL;Presencial;Direito;Matutino;F;Amarela;2000-04-23;N;MG;BUENOPOLIS;20
2018;FACULDADE PITÁGORAS DE MINAS GERAIS;BOLSA INTEGRAL;Presencial;Direito;Matutino;M;Preta;2000-08-01;N;MG;SANTA LUZIA;20
2018;FACULDADE PITÁGORAS DE MINAS GERAIS;BOLSA INTEGRAL;Presencial;Direito;Matutino;M;Parda;1999-12-26;N;MG;VESPASIANO;21
2018;FACULDADE PITÁGORAS DE MINAS GERAIS;BOLSA INTEGRAL;Presencial;Direito;Matutino;F;Parda;1993-10-06;N;MG;IBIRITE;27
2018;FACULDADE PITÁGORAS DE MINAS GERAIS;BOLSA INTEGRAL;Presencial;Direito;Matutino;F;Branca;1992-09-12;N;MG;BELO HORIZONTE;28
2018;FACULDADE PITÁGORAS DE MINAS GERAIS;BOLSA INTEGRAL;Presencial;Direito;Matutino;F;Preta;1999-03-09;N;MG;BELO HORIZONTE;22
2018;FACULDADE PITÁGORAS DE MINAS GERAIS;BOLSA INTEGRAL;Presencial;Direito;Noturno;M;Branca;1998-08-20;N;MG;PEDRO LEOPOLDO;22
2018;FACULDADE PITÁGORAS DE MINAS GERAIS;BOLSA INTEGRAL;Presencial;Direito;Noturno;M;Branca;2000-02-27;N;MG;BELO HORIZONTE;21
2018;FACULDADE PITÁGORAS DE MINAS GERAIS;BOLSA INTEGRAL;Presencial;Direito;Noturno;F;Branca;1986-01-19;N;MG;BELO HORIZONTE;35
2018;FACULDADE PITÁGORAS DE MINAS GERAIS;BOLSA INTEGRAL;Presencial;Direito;Noturno;F;Parda;1996-07-18;N;MG;BELO HORIZONTE;24
2018;FACULDADE PITÁGORAS DE MINAS GERAIS;BOLSA INTEGRAL;Presencial;Direito;Noturno;F;Parda;1999-05-03;N;MG;CONTAGEM;21
2018;FACULDADE PITÁGORAS DE MINAS GERAIS;BOLSA INTEGRAL;Presencial;Direito;Noturno;M;Parda;1985-02-01;N;MG;BELO HORIZONTE;36
2018;FACULDADE PITÁGORAS DE MINAS GERAIS;BOLSA INTEGRAL;Presencial;Direito;Noturno;F;Branca;1999-12-19;N;MG;LAGOA SANTA;21
2018;FACULDADE PITÁGORAS DE MINAS GERAIS;BOLSA INTEGRAL;Presencial;Direito;Noturno;F;Parda;1999-04-30;N;MG;BELO HORIZONTE;21
2018;FACULDADE PITÁGORAS DE MINAS GERAIS;BOLSA INTEGRAL;Presencial;Direito;Noturno;M;Branca;1998-04-02;N;MG;BELO HORIZONTE;22
2018;FACULDADE PITÁGORAS DE MINAS GERAIS;BOLSA INTEGRAL;Presencial;Direito;Noturno;F;Parda;1999-08-01;N;MG;BELO HORIZONTE;21
2018;FACULDADE PITÁGORAS DE MINAS GERAIS;BOLSA INTEGRAL;Presencial;Direito;Noturno;M;Parda;1999-03-31;N;MG;BELO HORIZONTE;21
2018;FACULDADE UNIDA DE CAMPINAS GOIÂNIA - FACUNICAMPS GOIÂNIA;BOLSA PARCIAL 50%;Presencial;Enfermagem;Noturno;F;Branca;1997-08-21;N;MG;MONTALVANIA;23
2018;INSTITUTO METROPOLITANO DE ENSINO SUPERIOR;BOLSA INTEGRAL;Presencial;Medicina;Integral;F;Parda;1999-01-13;N;MG;IPATINGA;22
2018;INSTITUTO METROPOLITANO DE ENSINO SUPERIOR;BOLSA INTEGRAL;Presencial;Medicina;Integral;F;Parda;1998-10-07;N;MG;MONTES CLAROS;22
2018;FACULDADE ASA DE BRUMADINHO;BOLSA INTEGRAL;Presencial;Ciências Contábeis;Noturno;M;Preta;1998-03-01;N;MG;BRUMADINHO;23
2018;FACULDADE ASA DE BRUMADINHO;BOLSA INTEGRAL;Presencial;Direito;Noturno;F;Parda;2000-03-30;N;MG;BRUMADINHO;20
2018;FACULDADE ASA DE BRUMADINHO;BOLSA PARCIAL 50%;Presencial;Ciências Contábeis;Noturno;M;Preta;1993-06-05;N;MG;BRUMADINHO;27
2018;FACULDADE ASA DE BRUMADINHO;BOLSA PARCIAL 50%;Presencial;Ciências Contábeis;Noturno;M;Branca;1999-02-18;N;MG;PIEDADE DOS GERAIS;22
2018;FACULDADE ASA DE BRUMADINHO;BOLSA PARCIAL 50%;Presencial;Direito;Noturno;F;Parda;1997-02-26;N;MG;SARZEDO;24
2018;FACULDADE ASA DE BRUMADINHO;BOLSA PARCIAL 50%;Presencial;Direito;Noturno;M;Parda;1987-08-09;N;MG;SARZEDO;33
2018;FACULDADE ASA DE BRUMADINHO;BOLSA PARCIAL 50%;Presencial;Engenharia Civil;Noturno;F;Branca;1988-10-18;N;MG;BRUMADINHO;32
2018;FACULDADE DOCTUM DE IPATINGA;BOLSA INTEGRAL;Presencial;Engenharia Civil;Noturno;F;Parda;1997-04-21;N;MG;IPATINGA;23
2018;FACULDADE UNA DE SETE LAGOAS;BOLSA INTEGRAL;Presencial;Psicologia;Noturno;F;Parda;1999-07-08;N;MG;SETE LAGOAS;21
2018;FACULDADE UNA DE SETE LAGOAS;BOLSA PARCIAL 50%;Presencial;Administração;Noturno;F;Parda;1997-08-20;N;MG;SETE LAGOAS;23
2018;FACULDADE UNA DE SETE LAGOAS;BOLSA PARCIAL 50%;Presencial;Administração;Noturno;M;Parda;1999-07-09;N;MG;PARAOPEBA;21
2018;FACULDADE UNA DE SETE LAGOAS;BOLSA PARCIAL 50%;Presencial;Administração;Noturno;M;Parda;1998-05-26;N;MG;SETE LAGOAS;22
2018;FACULDADE UNA DE SETE LAGOAS;BOLSA PARCIAL 50%;Presencial;Arquitetura E Urbanismo;Noturno;F;Parda;1996-08-31;N;MG;JEQUITIBA;24
2018;FACULDADE UNA DE SETE LAGOAS;BOLSA PARCIAL 50%;Presencial;Arquitetura E Urbanismo;Noturno;F;Branca;1994-10-02;N;MG;SETE LAGOAS;26
2018;FACULDADE UNA DE SETE LAGOAS;BOLSA PARCIAL 50%;Presencial;Engenharia Civil;Noturno;M;Parda;1993-12-07;N;MG;PRUDENTE DE MORAIS;27
2018;FACULDADE UNA DE SETE LAGOAS;BOLSA PARCIAL 50%;Presencial;Engenharia Civil;Noturno;M;Parda;1992-11-14;N;MG;SETE LAGOAS;28
2018;FACULDADE UNA DE SETE LAGOAS;BOLSA PARCIAL 50%;Presencial;Engenharia Civil;Noturno;M;Parda;1993-09-30;N;MG;SETE LAGOAS;27
2018;FACULDADE UNA DE SETE LAGOAS;BOLSA PARCIAL 50%;Presencial;Engenharia Civil;Noturno;F;Branca;1979-09-11;N;MG;SETE LAGOAS;41
2018;FACULDADE UNA DE SETE LAGOAS;BOLSA PARCIAL 50%;Presencial;Engenharia Elétrica;Noturno;M;Parda;1996-05-04;N;MG;SETE LAGOAS;24
2018;FACULDADE UNA DE SETE LAGOAS;BOLSA PARCIAL 50%;Presencial;Engenharia Mecânica;Noturno;M;Parda;1998-06-07;N;MG;SETE LAGOAS;22
2018;FACULDADE UNA DE SETE LAGOAS;BOLSA PARCIAL 50%;Presencial;Engenharia Mecânica;Noturno;M;Parda;1998-05-09;N;MG;SETE LAGOAS;22
2018;FACULDADE UNA DE SETE LAGOAS;BOLSA PARCIAL 50%;Presencial;Engenharia Mecânica;Noturno;M;Parda;1996-04-06;N;MG;SETE LAGOAS;24
2018;FACULDADE UNA DE SETE LAGOAS;BOLSA PARCIAL 50%;Presencial;Engenharia Mecânica;Noturno;M;Parda;1994-09-08;N;MG;SETUBINHA;26
2018;FACULDADE UNA DE SETE LAGOAS;BOLSA PARCIAL 50%;Presencial;Psicologia;Noturno;F;Branca;1994-07-05;N;MG;SETE LAGOAS;26
2018;FACULDADE UNA DE SETE LAGOAS;BOLSA PARCIAL 50%;Presencial;Psicologia;Noturno;M;Parda;1997-01-18;N;MG;SETE LAGOAS;24
2018;FACULDADE UNA DE SETE LAGOAS;BOLSA PARCIAL 50%;Presencial;Psicologia;Noturno;M;Parda;1996-09-09;N;MG;INHAUMA;24
2018;FACULDADE UNA DE SETE LAGOAS;BOLSA PARCIAL 50%;Presencial;Psicologia;Noturno;F;Preta;1996-04-20;N;MG;SETE LAGOAS;24
2018;FACULDADE UNA DE SETE LAGOAS;BOLSA PARCIAL 50%;Presencial;Psicologia;Noturno;M;Branca;1997-07-29;N;MG;SETE LAGOAS;23
2018;FACULDADE PROMOVE DE CURVELO;BOLSA INTEGRAL;Presencial;Engenharia Civil;Noturno;M;Parda;1999-11-09;N;MG;PRESIDENTE JUSCELINO;21
2018;FACULDADE PROMOVE DE CURVELO;BOLSA INTEGRAL;Presencial;Engenharia Civil;Noturno;M;Parda;1998-10-25;N;MG;CORINTO;22
2018;FACULDADE PROMOVE DE CURVELO;BOLSA INTEGRAL;Presencial;Engenharia Civil;Noturno;M;Preta;1999-04-13;N;MG;MORRO DA GARCA;21
2018;FACULDADE PROMOVE DE CURVELO;BOLSA INTEGRAL;Presencial;Gestão Do Agronegócio;Noturno;F;Preta;2000-11-06;N;MG;PRESIDENTE JUSCELINO;20
2018;FACULDADE PROMOVE DE CURVELO;BOLSA INTEGRAL;Presencial;Gestão Do Agronegócio;Noturno;M;Preta;1999-03-07;N;MG;CURVELO;22
2018;FACULDADE POUSO ALEGRE;BOLSA PARCIAL 50%;Presencial;Administração;Noturno;F;Parda;1999-11-13;N;MG;POUSO ALEGRE;21
2018;FACULDADE POUSO ALEGRE;BOLSA PARCIAL 50%;Presencial;Administração;Noturno;M;Branca;1999-01-15;N;MG;BORDA DA MATA;22
2018;FACULDADE PROMOVE DE SETE LAGOAS;BOLSA INTEGRAL;Presencial;Comunicação Social - Publicidade E Propaganda;Noturno;M;Preta;1993-05-07;N;MG;SETE LAGOAS;27
2018;FACULDADE PROMOVE DE SETE LAGOAS;BOLSA INTEGRAL;Presencial;Enfermagem;Noturno;M;Amarela;1994-05-04;N;MG;SETE LAGOAS;26
2018;FACULDADE PROMOVE DE SETE LAGOAS;BOLSA INTEGRAL;Presencial;Enfermagem;Noturno;F;Preta;1999-02-28;N;MG;POMPEU;22
2018;FACULDADE PROMOVE DE SETE LAGOAS;BOLSA INTEGRAL;Presencial;Enfermagem;Noturno;F;Preta;1999-05-24;N;MG;PAPAGAIOS;21
2018;FACULDADE PROMOVE DE SETE LAGOAS;BOLSA INTEGRAL;Presencial;Estética E Cosmética;Noturno;F;Parda;1999-01-04;N;MG;POMPEU;22
2018;FACULDADE PROMOVE DE SETE LAGOAS;BOLSA INTEGRAL;Presencial;Gestão De Recursos Humanos;Noturno;M;Branca;1993-08-01;N;MG;SETE LAGOAS;27
2018;FACULDADE PROMOVE DE SETE LAGOAS;BOLSA INTEGRAL;Presencial;Jornalismo;Noturno;M;Preta;1993-05-07;N;MG;SETE LAGOAS;27
2018;FACULDADE PROMOVE DE SETE LAGOAS;BOLSA INTEGRAL;Presencial;Logística;Noturno;F;Parda;1995-04-20;N;MG;MATOZINHOS;25
2018;FACULDADE PROMOVE DE SETE LAGOAS;BOLSA INTEGRAL;Presencial;Psicologia;Noturno;F;Branca;1999-09-05;N;MG;SETE LAGOAS;21
2018;FACULDADE PROMOVE DE SETE LAGOAS;BOLSA INTEGRAL;Presencial;Psicologia;Noturno;F;Preta;1999-03-22;N;MG;SETE LAGOAS;22
2018;FACULDADE PROMOVE DE SETE LAGOAS;BOLSA INTEGRAL;Presencial;Publicidade E Propaganda;Noturno;M;Preta;1993-05-07;N;MG;SETE LAGOAS;27
2018;FACULDADE PROMOVE DE SETE LAGOAS;BOLSA INTEGRAL;Presencial;Redes De Computadores;Noturno;M;Parda;1999-11-03;N;MG;SETE LAGOAS;21
2018;FACULDADE INDEPENDENTE DO NORDESTE;BOLSA PARCIAL 50%;Presencial;Direito;Matutino;F;Branca;1999-05-29;N;MG;PEDRA AZUL;21
2018;FACULDADE INDEPENDENTE DO NORDESTE;BOLSA PARCIAL 50%;Presencial;Direito;Matutino;M;Parda;1998-03-09;N;MG;PEDRA AZUL;23
2018;FACULDADE INDEPENDENTE DO NORDESTE;BOLSA PARCIAL 50%;Presencial;Engenharia De Computação;Matutino;M;Parda;1998-03-17;N;MG;AGUAS VERMELHAS;23
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Administração;Matutino;F;Branca;1999-05-12;N;MG;BELO HORIZONTE;21
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Administração;Noturno;M;Parda;1995-04-16;N;MG;BELO HORIZONTE;25
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Administração;Noturno;F;Parda;1998-07-04;N;MG;SANTA LUZIA;22
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Administração;Noturno;F;Preta;1996-08-03;N;MG;BELO HORIZONTE;24
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Administração;Noturno;F;Parda;1974-06-13;N;MG;BELO HORIZONTE;46
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Administração;Noturno;F;Parda;1995-04-06;N;MG;BELO HORIZONTE;25
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Administração;Noturno;F;Branca;1999-07-24;N;MG;IBIRITE;21
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Administração;Noturno;F;Parda;2000-02-29;N;MG;IBIRITE;21
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Arquitetura E Urbanismo;Noturno;F;Branca;2000-04-27;N;MG;TRES MARIAS;20
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Arquitetura E Urbanismo;Noturno;M;Parda;1985-12-18;N;MG;NOVA LIMA;35
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Biomedicina;Noturno;F;Parda;2000-02-04;N;MG;LAGOA SANTA;21
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Biomedicina;Noturno;F;Preta;1998-01-24;N;MG;BELO HORIZONTE;23
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Biomedicina;Noturno;F;Branca;2000-05-02;N;MG;BELO HORIZONTE;20
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Biomedicina;Noturno;F;Parda;1996-06-07;N;MG;BELO HORIZONTE;24
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Ciências Contábeis;Noturno;M;Branca;1996-06-12;N;MG;BELO HORIZONTE;24
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Ciências Contábeis;Noturno;F;Branca;1999-03-29;N;MG;CONTAGEM;21
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Comunicação Social;Noturno;F;Branca;1997-05-01;N;MG;BELO HORIZONTE;23
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Comunicação Social;Noturno;F;Preta;1992-01-05;N;MG;BELO HORIZONTE;29
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Direito;Matutino;M;Parda;1999-10-26;N;MG;BELO HORIZONTE;21
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Direito;Noturno;M;Parda;1970-12-04;N;MG;NOVA LIMA;50
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Educaçao Física;Noturno;M;Branca;1995-11-22;N;MG;BELO HORIZONTE;25
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Educaçao Física;Noturno;M;Branca;1999-07-02;N;MG;BELO HORIZONTE;21
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Educaçao Física;Noturno;F;Parda;1999-11-14;N;MG;BELO HORIZONTE;21
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Educaçao Física;Noturno;M;Parda;1996-03-13;N;MG;BELO HORIZONTE;25
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Educação Física;Noturno;M;Branca;1995-11-22;N;MG;BELO HORIZONTE;25
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Educação Física;Noturno;M;Branca;1999-07-02;N;MG;BELO HORIZONTE;21
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Educação Física;Noturno;F;Preta;1999-09-19;N;MG;BELO HORIZONTE;21
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Educação Física;Noturno;F;Preta;1993-09-18;N;MG;DIAMANTINA;27
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Enfermagem;Matutino;F;Parda;1999-02-15;N;MG;BELO HORIZONTE;22
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Enfermagem;Noturno;F;Branca;1997-12-30;N;MG;BELO HORIZONTE;23
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Enfermagem;Noturno;F;Parda;1999-10-18;N;MG;TURMALINA;21
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Engenharia;Noturno;M;Parda;1997-05-15;N;MG;BELO HORIZONTE;23
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Engenharia;Noturno;M;Parda;2000-01-16;N;MG;ITABIRITO;21
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Engenharia;Noturno;F;Branca;1979-08-22;N;MG;BELO HORIZONTE;41
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Engenharia;Noturno;F;Preta;1999-07-10;N;MG;BRUMADINHO;21
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Engenharia;Noturno;F;Branca;1991-02-24;N;MG;BELO HORIZONTE;30
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Engenharia;Noturno;F;Parda;1998-03-31;N;MG;IPATINGA;22
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Engenharia Civil;Matutino;F;Preta;1990-03-21;N;MG;CONTAGEM;31
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Engenharia Civil;Noturno;F;Branca;1996-05-14;N;MG;NOVA LIMA;24
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Engenharia Civil;Noturno;M;Parda;1985-04-27;N;MG;CONTAGEM;35
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Engenharia Civil;Noturno;F;Preta;2000-12-01;N;MG;BELO HORIZONTE;20
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Engenharia Civil;Noturno;M;Parda;1965-06-03;N;MG;BELO HORIZONTE;55
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Engenharia Civil;Noturno;F;Parda;1990-06-16;N;MG;BELO HORIZONTE;30
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Engenharia Civil;Noturno;M;Preta;1985-05-20;N;MG;CONTAGEM;35
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Engenharia Civil;Noturno;M;Branca;1993-09-30;N;MG;SAO JOSE DA LAPA;27
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Engenharia Civil;Noturno;F;Parda;1992-09-15;N;MG;ESMERALDAS;28
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Engenharia Civil;Noturno;F;Parda;1991-01-15;N;MG;SANTA LUZIA;30
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Engenharia Com Habilitação Em Engenharia De Produção;Noturno;F;Branca;1991-02-24;N;MG;BELO HORIZONTE;30
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Engenharia Com Habilitação Em Engenharia De Produção;Noturno;F;Amarela;1999-08-02;N;MG;BELO HORIZONTE;21
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Engenharia De Produção;Noturno;M;Parda;1997-05-15;N;MG;BELO HORIZONTE;23
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Engenharia De Produção;Noturno;M;Parda;2000-01-16;N;MG;ITABIRITO;21
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Engenharia De Produção;Noturno;F;Branca;1979-08-22;N;MG;BELO HORIZONTE;41
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Engenharia De Produção;Noturno;F;Preta;1999-07-10;N;MG;BRUMADINHO;21
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Engenharia De Produção;Noturno;F;Branca;1991-02-24;N;MG;BELO HORIZONTE;30
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Engenharia De Produção;Noturno;F;Amarela;1999-08-02;N;MG;BELO HORIZONTE;21
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Engenharia Elétrica;Noturno;M;Amarela;1990-02-01;N;MG;PARA DE MINAS;31
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Engenharia Elétrica;Noturno;M;Branca;1998-08-25;N;MG;PEDRO LEOPOLDO;22
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Engenharia Elétrica;Noturno;M;Parda;1997-02-11;N;MG;CONTAGEM;24
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Engenharia Elétrica;Noturno;M;Parda;1996-11-01;N;MG;FUNILANDIA;24
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Engenharia Mecânica;Noturno;M;Parda;1999-10-08;N;MG;BETIM;21
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Engenharia Mecânica;Noturno;M;Parda;1994-07-19;N;MG;SANTA LUZIA;26
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Estética E Cosmética;Noturno;F;Parda;1997-05-06;N;MG;BELO HORIZONTE;23
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Farmácia;Matutino;M;Preta;1992-11-18;N;MG;BELO HORIZONTE;28
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Farmácia;Noturno;F;Parda;1998-10-04;N;MG;SABARA;22
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Farmácia;Noturno;M;Preta;1986-01-14;N;MG;SANTA LUZIA;35
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Logística;Noturno;M;Parda;1995-11-28;N;MG;SAO JOSE DA LAPA;25
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Logística;Noturno;F;Parda;2000-02-14;N;MG;SARZEDO;21
2018;FACULDADE PITÁGORAS DE BELO HORIZONTE;BOLSA INTEGRAL;Presencial;Odontologia;Noturno;F;Parda;1998-06-23;N;MG;BELO HORIZONTE;22
2018;CENTRO UNIVERSITÁRIO DA FUNDAÇÃO EDUCACIONAL INACIANA PE SABÓIA DE MEDEIROS;BOLSA INTEGRAL;Presencial;Engenharia De Automação E Controle;Matutino;M;Parda;1999-12-10;N;MG;ALPINOPOLIS;21
2018;CENTRO UNIVERSITÁRIO DE EXCELÊNCIA ENIAC;BOLSA INTEGRAL;Presencial;Engenharia Industrial Mecânica;Noturno;F;Preta;1999-05-28;N;MG;MATA VERDE;21
2018;CENTRO UNIVERSITÁRIO ESTÁCIO JUIZ DE FORA - ESTÁCIO JUIZ DE FORA;BOLSA INTEGRAL;Presencial;Curso Superior De Tecnologia Em Design De Moda (Eixo Tecnológico: Produção Cultural E Design);Noturno;F;Branca;1999-06-15;N;MG;JUIZ DE FORA;21
2018;CENTRO UNIVERSITÁRIO ESTÁCIO JUIZ DE FORA - ESTÁCIO JUIZ DE FORA;BOLSA INTEGRAL;Presencial;Curso Superior De Tecnologia Em Design De Moda (Eixo Tecnológico: Produção Cultural E Design);Noturno;F;Branca;2000-02-22;N;MG;JUIZ DE FORA;21
